Url kad.arbitr,Название,Сумма иска,Проверить сумму иска,Директор,КПП,Адрес,Companiumru Телефон,Companiumru Эл. почта,Companiumru Сайт
https://kad.arbitr.ru/Card/a6d33178-e884-45c5-84ff-0cf2be9dd611,"ТСЖ "" ПЕТРОВСКИЙ ПАРК """,275669.83,нет,,771401001,"127083, ГОРОД МОСКВА, ПЕТРОВСКО-РАЗУМОВСКАЯ АЛЛЕЯ, 10, 1. 2. 3.",+7 495 212-39-10; +7 499 212-39-10; +7 495 656-37-42; +7 495 656-37-43,vgs279@yandex.ru,dinamo-10.ru
https://kad.arbitr.ru/Card/defbb156-3040-43a0-9a91-dd7fdfee6180,"ООО ""СТАНДАРТ ПРОЕКТ""",237625.33,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Тишаков Николай Викторович,770101001,"105005, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ БАСМАННЫЙ, БАУМАНСКАЯ УЛ., Д. 9, ЭТАЖ/ОФИС 3/33",+7 985 058-78-45; +7 495 070-89-21; +7 499 992-78-61,sproekt333@mail.ru,
https://kad.arbitr.ru/Card/ee5f89e1-79cb-4667-8b79-76d89d682834,"ООО ""НМСК""",3590528.56,нет,ДИРЕКТОР: Нечаев Евгений Михайлович,246001001,"660075, КРАСНОЯРСКИЙ КРАЙ, КРАСНОЯРСК Г, РЕСПУБЛИКИ УЛ, Д. 51, СТР. 1, ПОМЕЩЕНИЕ 4 ОФИС 2",+7 983 269-77-93,info.nmsk@gmail.com,
https://kad.arbitr.ru/Card/b8696509-6261-4a60-8623-85dcc743b926,"ООО ""ЦЕНТР ЖКУ""",303913.67,нет,ДИРЕКТОР: Блохин Владимир Николаевич,503601001,"142110, МОСКОВСКАЯ ОБЛАСТЬ, ПОДОЛЬСК ГОРОД, КЛЕМЕНТА ГОТВАЛЬДА УЛИЦА, 17А",+7 496 755-76-10; +7 496 762-58-68; +7 496 755-48-84,ooocenterjku@yandex.ru; ooopzhi-servis@yandex.ru,center-jku.ru
https://kad.arbitr.ru/Card/8c84abf9-6d11-4eca-b451-a7dca2859858,"ООО ""ГРАНДСТРОЙ МАФ""",3223314.03,нет,ДИРЕКТОР: Рогалева Анастасия Валерьевна,773101001,"121596, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ МОЖАЙСКИЙ, ГОРБУНОВА УЛ., Д. 2, СТР. 3, ПОМЕЩ. 35",+7 495 647-64-10,info@gsmaf.ru,
https://kad.arbitr.ru/Card/60a20f40-b302-4c11-9032-e4b319cf905a,"ООО ""УЛЬТРА-М""",3883448.25,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Лобанова Оксана Владимировна,771401001,"123007, ГОРОД МОСКВА, РОЗАНОВА УЛИЦА, ДОМ 10, СТР 1, ЭТ 1 ПОМ IV КОМ 6",+7 968 591-94-08,glevitsky@yandex.ru,
https://kad.arbitr.ru/Card/1f5c3185-893b-4c76-ac7b-ccba693d35d1,"ООО ""УК СЕРВИС-КР""",466692.02,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Долженков Сергей Викторович,771901001,"105425, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ СЕВЕРНОЕ ИЗМАЙЛОВО, ПАРКОВАЯ 3-Я УЛ., Д. 57, ЭТАЖ 0, ПОМЕЩ. 12",,,
https://kad.arbitr.ru/Card/46b4b5b0-e6f7-4100-8e9f-0bf0ecfed974,"ООО ""СИТИ ХОЛДИНГ""",2475045.32,нет,,770401001,"121069, ГОРОД МОСКВА, ПОВАРСКАЯ УЛИЦА, 10, СТРОЕНИЕ 1",+7 495 721-10-96; +7 495 721-11-24,zolotukhinarbitr@gmail.com,
https://kad.arbitr.ru/Card/43a8fbfd-b312-45c1-a7d4-b176f85df0d7,"ООО ""ЮЭК""",231644.98,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Игенбаева Алина Мадридовна,236601001,"354068, КРАСНОДАРСКИЙ КРАЙ, СОЧИ ГОРОД, ДОНСКАЯ (ЦЕНТРАЛЬНЫЙ Р-Н) УЛИЦА, ДОМ 10, ЭТАЖ 2, ПОМЕЩЕНИЕ 7,8,9",+7 831 230-43-20; +7 831 269-02-71; +7 831 230-43-10,,
https://kad.arbitr.ru/Card/c3e96e34-bae6-43e6-95b7-836bf28e8d8b,"ООО ""ЛИДЕР""",274900,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Меликян Оганнес Даниелович,770701001,"127055, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ТВЕРСКОЙ, 1-Й ТИХВИНСКИЙ ТУП., Д. 5-7, ПОМ/КОМ/ОФ I/9/81",,melikyan91@yandex.ru,
https://kad.arbitr.ru/Card/75c48b17-62de-40a4-ad39-7636d6a12945,"ООО""ПНК СЦЕПЛЕНИЕ""",3316235.2,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Рублев Виталий Витальевич,770101001,"101000, ГОРОД МОСКВА, ЧИСТОПРУДНЫЙ БУЛЬВАР, ДОМ 11, СТРОЕНИЕ 4, КОМНАТА 2",+7 925 159-83-41,,
https://kad.arbitr.ru/Card/0b2deac4-5a7e-4f44-9032-3d25d58fee49,"ООО ""МИРОС""",3301710,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Моисеев Алексей Викторович,770301001,"123376, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ПРЕСНЕНСКИЙ, КРАСНАЯ ПРЕСНЯ УЛ., Д. 22, ЭТАЖ 1, ПОМЕЩ./КОМНАТА II/9",+7 969 198-07-41,miros976@mail.ru,
https://kad.arbitr.ru/Card/61449b6a-a131-46e6-96d9-9d1069cc6d90,"ООО ""ИМПУЛЬС""",1105465.5,нет,ДИРЕКТОР: Недоступов Денис Андреевич,526301001,"603139, НИЖЕГОРОДСКАЯ ОБЛАСТЬ, НИЖНИЙ НОВГОРОД ГОРОД, ГАУГЕЛЯ УЛИЦА, 21, 4",+7 920 065-58-87; +7 920 042-62-25; +7 831 216-20-43; +7 831 226-58-00; +7 831 257-63-72; +7 831 429-08-35,info@nn-megapolis.ru; office@impulse-holding.ru; office@nn-meqahjlis.ru,
https://kad.arbitr.ru/Card/156644d7-15f5-483f-aef8-b596c2163e1c,"ООО ""ДЖИ-ПИ МЭГ""",0,да,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Линник Наталия Леонидовна,770501001,"109544, ГОРОД МОСКВА, ЭНТУЗИАСТОВ БУЛЬВАР, ДОМ 2, ЭТАЖ 8 КОМ 7",+7 495 231-11-31; +7 495 120-03-21; +7 495 775-65-56,mngr@goldengate.su; c.acc@goldengate.su,goldengate.su; goldensklad.com
https://kad.arbitr.ru/Card/b585ed8e-6172-4436-8b84-bd5c79d0541c,"ООО ""МТОРТ""",0,да,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Астахова Софья Октаевна,772101001,"109428, ГОРОД МОСКВА, 1-Й ИНСТИТУТСКИЙ ПРОЕЗД, ДОМ 3, СТРОЕНИЕ 5, КОМНАТА 10",+7 495 780-74-69; +7 495 215-53-23; +7 925 580-90-90,info@mtort.ru,mtort.ru
https://kad.arbitr.ru/Card/4c44e14c-2f21-4198-80b1-f6fb382a1168,"ООО  ""КАРКАДЕ""",0,да,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Чернышев Дмитрий Михайлович,390601001,"236022, КАЛИНИНГРАДСКАЯ ОБЛАСТЬ, КАЛИНИНГРАД ГОРОД, МИРА ПРОСПЕКТ, 81",+7 800 700-30-30; +7 401 238-80-57; +7 844 232-19-20; +7 401 277-70-03; +7 401 238-80-23; +7 401 238-66-81; +7 495 933-88-16; +7 401 231-06-50,ymischuk@carcade.com; vartemenko@carcade.com,carcade.com; buntdress.com
https://kad.arbitr.ru/Card/7aac81f0-3957-4705-b0c6-b885e9f4cdff,"ООО ""ОПТИМА""",322776.14,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Петров Владимир Вячеславович,773401001,"123060, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ЩУКИНО, МАРШАЛА РЫБАЛКО УЛ., Д. 2, К. 1, ЭТАЖ ЦОКОЛЬНЫЙ 0,КОМ. 3",,,
https://kad.arbitr.ru/Card/16495e62-3a24-49d0-9139-b489a778e0c3,"ООО ""СИТИ ЛЮКС""",1229461.16,нет,ДИРЕКТОР: Петухов Геннадий Георгиевич,774301001,"125599, ГОРОД МОСКВА, ИЖОРСКАЯ УЛИЦА, ДОМ 5, СТРОЕНИЕ 1",+7 966 131-70-05; +7 495 786-01-12; +7 915 076-58-72,ggfffffffdfddd@mail.ru,sityluxe.ru
https://kad.arbitr.ru/Card/9ef4102e-f41e-41b7-884e-e89a5f8e7127,"ООО ""МТ ГРУПП""",4943616.15,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Дробышева Раиса Михайловна,773501001,"124460, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ СИЛИНО, ЗЕЛЕНОГРАД Г., КОНСТРУКТОРА ЛУКИНА УЛ., Д. 14, СТР. 1",+7 903 551-84-47,nalog@mtpro.ru,
https://kad.arbitr.ru/Card/25ed15bb-1881-456b-8e48-b5ed27cdb415,"ООО ""МУЛЬТИСЕРВИС ПЛЮС""",270882.43,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Троя Анна Петровна,504701001,"141435, МОСКОВСКАЯ ОБЛАСТЬ, ХИМКИ ГОРОД, НОВОГОРСК МИКРОРАЙОН, ЗАРЕЧНАЯ (НОВОГОРСК МКР.) УЛ, ДОМ 2, КОРПУС 2, ЭТАЖ 1 ПОМ 084",+7 495 988-32-55; +7 495 988-32-43,lytnevaev@mlt-serviceplus.ru; admin@mlt-serviceplus.ru,multiservice-plus.ru; 9059111.ru
https://kad.arbitr.ru/Card/ccd4443f-5140-450c-99d6-58ae0429e12b,"ООО ""ЭНКИ КОНСТРАКШН""",6920514,нет,"Управляющая организация: ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КА-ГРУПП""",771501001,"127273, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ОТРАДНОЕ, НОВОВЛАДЫКИНСКИЙ ПР-Д, Д. 12А, ЭТАЖ ПЕРВЫЙ УРОВЕНЬ МАНСАРДЫ, ПОМЕЩ. 35",+7 915 237-86-66; +7 926 103-52-97,,
https://kad.arbitr.ru/Card/1bcde8cf-5c4a-4818-b23c-c82766231a47,"ООО ""АТЛАС""",1135647.22,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Гущин Игорь Викторович,772401001,"115304, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ЦАРИЦЫНО, КАСПИЙСКАЯ УЛ., Д. 22, К. 1, СТР. 5, ПОМЕЩ. 22/8",+7 916 533-25-58; +7 499 550-00-22,girfanova@fskhome.com,
https://kad.arbitr.ru/Card/2cf750b2-7ece-4396-828b-d0e8623e4708,"ООО ""СТРОЙМАКСИМУМ""",0,да,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Синица Алексей Николаевич,770901001,"105005, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ БАСМАННЫЙ, РАДИО УЛ., Д. 24, К. 1, ПОМЕЩ. 15/5/2",+7 963 725-00-90,stroimaximum@bk.ru,
https://kad.arbitr.ru/Card/fd1a38a5-0155-461f-82b7-e4ec264018cc,"ООО ""ТРАНС СИНЕРГИЯ""",432045.46,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Беленький Александр Семенович,770201001,"107045, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ МЕЩАНСКИЙ, ПОСЛЕДНИЙ ПЕР., Д. 24, ЭТ/ ПОМ/ КОМ 1/ II/ 15",+7 495 775-18-22,info@transsin.ru,railgarant.ru
https://kad.arbitr.ru/Card/d881689d-f304-4b2d-9dba-50b1c3757313,"ООО ""КИРЭСТРОЙ""",3527445,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Стокоз Генадий Николаевич,772301001,"109469, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ МАРЬИНО, МАРЬИНСКИЙ Б-Р, Д. 10, КВ. 169",,kirss87@mail.ru,
https://kad.arbitr.ru/Card/06558087-9a31-4889-ab7f-0d9bff814ba4,"ООО ""РУСМОРГЕО""",0,да,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Коломейцев Александр Аркадьевич,772901001,"119415, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ПРОСПЕКТ ВЕРНАДСКОГО, УДАЛЬЦОВА УЛ., Д. 1А",+7 495 580-78-82,,
https://kad.arbitr.ru/Card/a634f1bc-9dbb-4177-8aea-1aa5c88c96ae,"ООО ""ТИТАН 1""",471000,нет,ЛИКВИДАТОР: Михайлова Альбина Салаватовна,772801001,"117463, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ЯСЕНЕВО, НОВОЯСЕНЕВСКИЙ ПР-КТ, Д. 32, К. 1, ПОМЕЩ. 1/1",+7 985 076-13-21,ooo.titan1.2018@gmail.com,
https://kad.arbitr.ru/Card/000597c1-286b-4479-9522-8c1a0df9ffa5,"ООО ""РУССТАН""",0,да,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Серебров Александр Иванович,774301001,"125493, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ГОЛОВИНСКИЙ, КРОНШТАДТСКИЙ Б-Р, Д. 17, К. 3, КВ. 312",+7 985 610-65-27,skufa16@yandex.ru; serebrow.alexandr@yandex.ru,
https://kad.arbitr.ru/Card/b68dc9db-dccd-445a-bdae-fcb6a33c8d49,"ООО ""ГК ЦСТ""",282737,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Биченов Сослан Эдуардович,772001001,"111524, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ПЕРОВО, ЭЛЕКТРОДНАЯ УЛ., Д. 2, СТР. 34, ПОМЕЩ. 7/1",+7 495 280-93-00; +7 499 391-73-19; +7 995 222-69-01,torgi.gkcst@gmail.com; info.gkcst@gmail.com,
https://kad.arbitr.ru/Card/e43a5084-c24c-4791-8d14-1902d48005e0,"ООО ""ШЕФ МАСТЕР""",352377,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Панкратьев Антон Владимирович,770501001,"115172, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ТАГАНСКИЙ, НАРОДНАЯ УЛ., Д. 4, СТР. 1, ЭТАЖ 1",+7 495 774-54-84; +7 985 444-08-08,floks07@bk.ru; arubasklad@gmail.com,
https://kad.arbitr.ru/Card/4296439e-631c-4662-b35e-21205b7c4295,"ООО ""ШЕФ МАСТЕР""",273339000,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Панкратьев Антон Владимирович,770501001,"115172, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ТАГАНСКИЙ, НАРОДНАЯ УЛ., Д. 4, СТР. 1, ЭТАЖ 1",+7 495 774-54-84; +7 985 444-08-08,floks07@bk.ru; arubasklad@gmail.com,
https://kad.arbitr.ru/Card/79500f46-1db7-438e-b991-d9af1a46d80a,"ООО ""ЛАЙКСОФТ""",0,да,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Миронов Иван Андреевич,591101001,"618400, РОССИЯ, ПЕРМСКИЙ КРАЙ, ГОРОД БЕРЕЗНИКИ Г.О., БЕРЕЗНИКИ Г., ЦИРЕНЩИКОВА УЛ., Д. 8, ОФИС 307",+7 952 652-64-51; +7 495 003-25-65; +7 952 660-06-48; +7 749 500-32-56; +7 950 544-92-96,likesoftmansurova@mail.ru; ippetrovsi@mail.ru; esoftmansurova@mail.ru,
https://kad.arbitr.ru/Card/ae06fe07-d123-4c76-a6c4-f52152d7a499,"ООО ""ССК ""ГАЗРЕГИОН""",801360,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Гараев Сергей Иванович,772901001,"119415, ГОРОД МОСКВА, ВЕРНАДСКОГО ПРОСПЕКТ, ДОМ 53",+7 495 680-01-02; +7 495 782-06-06; +7 495 642-51-93; +7 901 572-04-04; +7 499 270-47-21; +7 499 270-47-02; +7 495 730-09-97; +7 495 780-51-90,sgrs@sgrs.ru; info@sgm-gaz.ru,ssk-gaz.ru
https://kad.arbitr.ru/Card/7a2bd929-fafb-4f46-aefe-7c544a81bf9c,"ООО ""ФРЕЙТИЗ-РУС""",122136.76,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Михалевич Алексей Александрович,402501001,"249034, КАЛУЖСКАЯ ОБЛАСТЬ, ОБНИНСК ГОРОД, ГАГАРИНА УЛИЦА, ДОМ 20, КОРПУС А",+7 960 520-43-15,freighteaserus@yandex.ru,
https://kad.arbitr.ru/Card/1015bb06-2f75-4dd7-8504-107c7d7231e9,"ООО ""СМАРТ Н""",3200475.13,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Якубовская Наталья Михайловна,774301001,"125130, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ВОЙКОВСКИЙ, НАРВСКАЯ УЛ., Д. 13, ПОМЕЩ. 1П",+7 967 138-78-87,4299870@mail.ru,
https://kad.arbitr.ru/Card/6f0557c1-8987-4676-adb8-4e59628c31d0,"ООО ""КУТУЗОВСКИЙ""",0,да,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Попов Эдуард Анатольевич,772901001,"119620, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ СОЛНЦЕВО, СОЛНЦЕВСКИЙ ПР-КТ, Д. 14, ЭТАЖ 1, ПОМЕЩ. VI, КОМ.1, ОФИС Б4Х",+7 926 474-46-88,,
https://kad.arbitr.ru/Card/03b07707-f706-4dd8-b7ee-748f34749072,"ООО ""ТСК МОСЭНЕРГО""",0,да,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Горяинов Денис Викторович,775101001,"119618, РОССИЯ, Г МОСКВА, ВН.ТЕР.Г. ПОСЕЛЕНИЕ МОСКОВСКИЙ, МКАД 47-Й КМ, Д. 31А, СТР. 1, ЭТАЖ 4 ЛИТ. А1, КОМ. 8",+7 800 999-99-99; +7 966 444-88-88; +7 800 600-74-75; +7 495 777-77-77; +7 495 225-14-77; +7 496 433-10-88; +7 496 433-22-40; +7 495 957-19-57; +7 495 571-40-72; +7 496 433-12-83; +7 495 225-14-33; +7 985 225-27-01; +7 945 225-14-33; +7 499 785-75-85; +7 495 225-14-12; +7 495 985-65-47; +7 495 571-25-50; +7 985 225-14-77,himki@tsk-mosenergo.ru; tsk-mosenergo@bk.ru; info-himki@tsk-mosenergo.ru; info-himki@tck-mosenergo.ru; tsk-mosenergo@mail.ru; elgorstskmos@mail.ru; info@tsk-mosenergo.ru; tskmos@mail.ru; info-electro@tsk-mosenergo.ru; tskmo@mail.ru; www.tsk-mosenergo@mail.ru; m7938777@yandex.ru; sekretar_mup@mail.ru; secret@teplo.ru; office@tsk-mosenergo.ru; info-p7@tsk-mosenergo.ru; info-himri@tsk-mostntrgo.ru; info-l@mail.ru; d.halfina@tsk-mosenergo.ru; it@tsk-mosenergo.ru,tsk-mosenergo.ru
https://kad.arbitr.ru/Card/859cf338-d104-47dd-b4fd-c99863d3310a,"ООО""ТРАНСАВТОЛИЗ""",1350150.63,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Ким Марат Георгиевич,772001001,"111141, ГОРОД МОСКВА, ПЛЕХАНОВА УЛИЦА, ДОМ 13, СТРОЕНИЕ 8, ПОМЕЩЕНИЕ 13",+7 499 495-45-08; +7 499 110-43-18; +7 495 786-23-17; +7 495 786-23-23,info@autoline.ru,avtoline.ru
https://kad.arbitr.ru/Card/fc9716cc-6c84-4612-872c-949e3642bf95,"ООО ""КЕИТО""",4983848.28,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Федосов Андрей Валерьевич,773101001,"121596, ГОРОД МОСКВА, ГОРБУНОВА УЛИЦА, ДОМ 2, СТРОЕНИЕ 204, ЭТАЖ 5 ПОМЕЩЕНИЕ II КОМНАТА 37",+7 495 769-25-47,info@keito.ru; ilya@keito.ru,keito.ru
https://kad.arbitr.ru/Card/63d435c1-7839-4799-a952-79375157769d,"ООО ""ЛАНИТ-ИНТЕГРАЦИЯ""",3942958.83,нет,"ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Башилов Виталий Юрьевич, УПРАВЛЯЮЩИЙ ДИРЕКТОР: Маршанкулов Мурат Джашауович",770301001,"125009, Г МОСКВА, ГАЗЕТНЫЙ ПЕР, Д. 9, СТР. 7, ЭТ 1 ПОМ I КОМ 4",+7 495 221-99-47; +7 495 967-66-50; +7 495 115-60-23; +7 916 125-14-41; +7 916 440-11-22,it@lanit.ru; torgilan@lanit.ru; lanit@lanit.ru; krymskaya@lanit.ru; torgi@lanit.ru; tponomareva@lanit.ru,lanit.ru
https://kad.arbitr.ru/Card/675ee00f-ed54-4c63-aca0-a21e31132663,"ООО ""СТРОЙ-БАЗАЛЬТ""",777600,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Сташевский Андрей Николаевич,770801001,"107078, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ КРАСНОСЕЛЬСКИЙ, БАСМАННЫЙ ПЕР., Д. 8, СТР. 3, ПОМЕЩ. 1",+7 495 327-22-24; +7 495 561-27-17; +7 495 561-89-96; +7 903 792-86-73; +7 495 226-93-62,,
https://kad.arbitr.ru/Card/41e21b91-07d2-40a5-b263-b0eeeee503f1,"ООО ""СПЕЦОДЕЖДА - ПРО""",964661.75,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Семенов Алексей Олегович,370201001,"153002, РОССИЯ, ИВАНОВСКАЯ ОБЛ., ИВАНОВО Г.О., ИВАНОВО Г., ШЕСТЕРНИНА УЛ., Д. 4, КВ. 87",+7 915 813-09-90,sao89@rambler.ru,
https://kad.arbitr.ru/Card/58b574ad-d7a1-468c-a33b-998528858ac4,"ООО ""СМАРТ""",3688049.7,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Пименова Татьяна Сергеевна,332901001,"600007, РОССИЯ, ВЛАДИМИРСКАЯ ОБЛ., ГОРОД ВЛАДИМИР Г.О., ВЛАДИМИР Г., МИРА УЛ., Д. 61А, ЭТАЖ 4, ПОМЕЩ. 431,432,433,434,435",,e.sokolenko@partnersmart.ru,partnersmart.ru
https://kad.arbitr.ru/Card/4cc43ad8-0cde-4ea6-a758-6ac82d8d13dc,"ООО ""СТРОЙПОСТАВКА""",2490982.78,нет,ДИРЕКТОР: Морозов Василий Владимирович,771901001,"107023, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ СОКОЛИНАЯ ГОРА, ИЗМАЙЛОВСКИЙ ВАЛ УЛ., Д. 30, ПОМЕЩ. 2/1",+7 925 846-73-60,,
https://kad.arbitr.ru/Card/c7f90f15-5ead-482d-99ad-17646a7ecb25,"ООО ""СВЯТОЧ""",147818.16,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Ткаченко Алексей Николаевич,773301001,"125424, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ПОКРОВСКОЕ-СТРЕШНЕВО, ВОЛОКОЛАМСКОЕ Ш., Д. 96/2, ПОМЕЩ. 2/Ц",+7 903 739-55-65,nadyhorosheva@yandex.ru,
https://kad.arbitr.ru/Card/bd7ded8a-dadc-4341-9d21-4154fdb3b7e6,"ООО ""ЗАВОД МЕГАРА""",4904135.41,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Демиров Артур Демирбекович,775101001,"108811, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. ПОСЕЛЕНИЕ МОСКОВСКИЙ, КИЕВСКОЕ ШОССЕ 22-Й (П МОСКОВСКИЙ) КМ, ДВЛД. 4, СТР. 1",+7 495 445-35-55,,
https://kad.arbitr.ru/Card/42a1a29a-4518-4f3b-8a58-9b11acebcb64,"ООО ""ДСК МАГИСТРАЛЬ""",2106561.5,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Ершова Екатерина Анатольевна,772101001,"109456, ГОРОД МОСКВА, 1-Й ВЕШНЯКОВСКИЙ ПРОЕЗД, ДОМ 1, СТРОЕНИЕ 8, ЭТАЖ 4 КОМНАТА 1",+7 495 266-61-72; +7 495 727-52-38,,
https://kad.arbitr.ru/Card/52802148-de99-4ccf-9192-881348108308,"ООО ""ДОСКИЛЭНД""",7693083.08,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Падемирова Любовь Леонидовна,781101001,"193318, ГОРОД САНКТ-ПЕТЕРБУРГ, ВОРОШИЛОВА УЛИЦА, ДОМ 2, ЛИТЕР АБ, ПОМ. 5Н ОФИС 513",,doskilend@mail.ru; lybov8583@mail.ru,
https://kad.arbitr.ru/Card/de3dece1-07a9-499b-9d7d-e392d91a6cff,"ООО ""ЮНИСЕЛ""",6104418.21,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Мартышечкин Петр Николаевич,772701001,"117638, ГОРОД МОСКВА, ОДЕССКАЯ УЛИЦА, ДОМ 2, ЭТ 11 ПОМ III КОМ 4",+7 495 755-60-50; +7 495 783-68-24,,unycel.ru
https://kad.arbitr.ru/Card/3644cfdf-a66e-407b-86be-e787b025ce32,"ООО ""ПАРК ИНВЕСТ""",0,да,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Устинов Игорь Всеволодович,770701001,"107031, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ТВЕРСКОЙ, ПЕТРОВСКИЙ ПЕР., Д. 5, СТР. 3, ЭТАЖ 1, ПОМЕЩ. 17",+7 495 741-92-34; +7 495 374-60-45,info@parkinv.ru; 7800989@gmail.com; albertyan@parkinv.ru,parkinv.ru
https://kad.arbitr.ru/Card/7325a47d-54fc-482e-bebc-78b92116b13e,"ООО ""АВАНГАРД""",7621771.07,нет,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР: Константинова Ирина Александровна,772101001,"109153, РОССИЯ, Г. МОСКВА, ВН.ТЕР.Г. МУНИЦИПАЛЬНЫЙ ОКРУГ ВЫХИНО-ЖУЛЕБИНО, ПРИВОЛЬНАЯ УЛ., Д. 27, К. 2, ЭТАЖ 1, ПОМЕЩ/КОМ 1/2",+7 495 978-97-10,avangard.pro@inbox.ru,
